Timestamp,MagX,MagY,MagZ,dMagX,dMagY,PWM_X,PWM_Y,CurrXPos,CurrXNeg,CurrYPos,CurrYNeg
15563058,-0.0254,-0.2422,-18.9552,-5.5412,5.4936,9.10,28.42,-0.0699,0.0806,-0.3043,0.3946
15582228,-0.0404,-0.2988,-18.8391,15.2756,14.0565,-9.62,27.77,0.1086,-0.0441,-0.4054,0.5387
15601398,-0.0780,-0.3887,-19.1426,10.9992,7.1412,-0.08,47.28,-0.2656,0.2828,-0.6226,0.7946
15620568,-0.0389,-0.2659,-19.5042,10.9287,-12.7222,-5.48,49.95,0.0118,0.0441,-0.3129,0.2419
15639738,-0.0698,-0.3409,-19.0663,-3.5813,-23.2815,13.35,71.01,-0.2333,0.2656,-0.2097,0.3301
15658908,-0.1197,-0.2761,-18.9496,-0.6992,25.7258,17.46,12.92,-0.0161,0.0871,-0.3516,0.4613
15678078,-0.0558,-0.4262,-18.9098,6.2727,-45.0139,1.55,104.69,0.0312,0.0183,-0.6935,0.8011
15697247,-0.0454,-0.4243,-19.2637,-12.4864,-14.4496,18.84,73.85,0.0462,-0.0312,-0.3645,0.3000
15716416,-0.0373,-0.3433,-19.0116,-6.2725,-17.8344,11.49,65.89,-0.1430,0.1989,-0.1645,0.2290
15735586,-0.0622,-0.2602,-19.1053,5.6859,21.1154,3.02,15.32,-0.3022,0.3237,-0.2785,0.3817
15754756,-0.0320,-0.2644,-19.1416,-1.8886,10.7848,6.37,26.23,0.0118,0.0183,-0.3280,0.4097
15773926,-0.0603,-0.2176,-19.4543,-14.6869,-25.4425,23.13,55.91,0.0677,-0.0527,0.0075,-0.3065
15793096,-0.0844,-0.3675,-18.9611,-35.6345,-8.0423,47.45,59.50,0.0333,-0.0054,-0.3194,0.4656
15812267,-0.1491,-0.4296,-18.9553,-14.1952,-17.0443,35.06,77.19,-0.0828,0.1000,-0.2699,0.4247
15831437,-0.0869,-0.4136,-19.0318,0.3440,32.4104,11.82,25.50,-0.0376,0.0699,-0.5258,0.6957
15850607,0.0257,-0.4126,-19.1267,8.7859,3.5448,-12.39,54.22,0.0398,-0.0183,-0.5387,0.7258
15869777,0.0999,-0.3024,-19.1432,29.2444,-5.9271,-43.23,48.27,0.2075,-0.1968,-0.2699,0.3753
15888946,0.0181,-0.2622,-19.0931,-3.0349,-20.0292,0.50,56.74,0.1172,-0.0441,-0.2462,0.3194
15908116,-0.0816,-0.4721,-19.0711,19.0902,-12.1122,-7.66,78.20,-0.2226,0.2247,-0.4591,0.6204
15927286,0.0902,-0.4445,-18.9326,-2.9301,-8.5433,-9.70,70.77,0.0763,-0.0355,-0.4699,0.6333
15946456,-0.0112,-0.3656,-18.8894,11.1730,-7.0610,-9.60,58.24,-0.1473,0.1860,-0.2613,0.3667
15965626,0.0164,-0.2869,-18.8531,24.0788,26.2842,-26.37,13.88,-0.2892,0.3194,-0.4204,0.5645
15984796,0.0444,-0.3352,-19.1870,6.0717,-15.9083,-12.29,62.84,0.0570,-0.0269,-0.3645,0.4892
16003965,-0.0940,-0.2531,-19.1814,-16.3028,48.7016,29.47,-13.27,-0.3624,0.4161,-0.3258,0.4118
16023136,-0.0583,-0.3088,-19.1519,4.2196,5.0790,3.95,38.16,-0.0140,0.0161,-0.2634,0.3624
16042305,-0.0088,-0.3152,-18.9980,-6.1961,9.9492,7.43,34.18,0.0269,0.0054,-0.4075,0.5258
16061475,-0.0402,-0.3290,-18.8915,-17.5674,-5.0172,23.20,51.08,-0.1409,0.1710,-0.3237,0.4398
16080645,0.0208,-0.3514,-19.0618,43.8936,-0.7228,-46.81,49.91,-0.2505,0.2720,-0.2742,0.4118
16099814,0.0227,-0.5126,-19.0640,27.3627,-32.3953,-30.55,104.16,0.0527,-0.0462,-0.6570,0.8398
16118983,-0.0522,-0.2272,-19.2738,7.4574,27.1942,-0.16,4.62,-0.1473,0.1645,-0.2742,0.2613
16138152,-0.0094,-0.2805,-19.0628,-28.3224,18.2781,29.64,20.99,0.2527,-0.2398,-0.2011,0.2892
16157321,0.0120,-0.2721,-19.1993,-10.4232,-1.5920,8.75,39.68,0.0849,-0.0742,-0.3108,0.2978
16176491,0.0404,-0.3824,-19.1301,21.8470,-27.6633,-27.50,81.19,0.2118,-0.1968,-0.4161,0.5344
16195661,-0.1473,-0.3727,-19.1431,-20.9497,20.3345,41.58,31.84,-0.1452,0.1430,-0.4849,0.6011
16214830,-0.0235,-0.3988,-19.0282,-19.0253,-16.9458,22.31,72.78,-0.1215,0.1280,-0.3516,0.4656
16234000,0.0213,-0.3031,-19.0580,-28.1696,-14.4924,25.19,56.92,0.1903,-0.1667,-0.2720,0.3538
16253170,-0.1383,-0.2363,-19.0281,5.1121,10.2231,14.24,22.86,-0.2247,0.2398,-0.0957,0.1839
16272340,-0.0655,-0.2821,-19.0710,1.7700,29.8982,7.40,9.59,-0.0032,0.1043,-0.4097,0.5473
16291509,0.0033,-0.3489,-19.2200,-6.9879,9.9350,6.52,38.91,0.3151,-0.2978,-0.5172,0.6484
16310679,0.0979,-0.2571,-19.0353,48.3009,11.0577,-62.01,24.94,0.1000,-0.0312,-0.2054,0.3237
16329849,-0.1522,-0.2533,-18.9202,-9.4924,32.2502,30.80,3.21,0.0011,0.0699,-0.3280,0.4591
16349019,-0.1018,-0.3644,-18.8191,-32.2710,-32.5526,46.52,83.56,-0.2548,0.2957,-0.1538,0.3000
16368188,-0.1284,-0.3853,-18.9675,15.7727,-16.3476,2.21,70.29,-0.4441,0.4677,-0.3946,0.5258
16387358,0.0012,-0.1819,-18.9213,28.2468,9.8906,-28.41,15.58,-0.1237,0.1280,0.1645,-0.0677
16406528,-0.0369,-0.3973,-19.0420,28.7901,22.2176,-23.62,33.40,-0.1022,0.1280,-0.7215,0.8978
16425698,0.0852,-0.3509,-19.0546,21.3756,23.6287,-33.30,25.50,0.0118,0.0097,-0.4333,0.5946
16444868,-0.0024,-0.2941,-19.0159,-2.1455,15.6166,2.48,25.56,0.0484,-0.0333,-0.1731,0.2849
16464037,-0.0263,-0.3153,-19.0746,22.7188,-25.2294,-19.04,69.38,-0.0849,0.0441,-0.1624,0.2828
16483207,-0.0445,-0.3385,-19.1404,14.9593,-8.8451,-8.73,56.24,0.0656,-0.0355,-0.3473,0.5065
16502376,0.0517,-0.3623,-19.1056,0.3853,9.0364,-7.62,41.68,0.1624,-0.0978,-0.2118,0.3581
16521546,0.0137,-0.3284,-19.0349,-13.3069,2.5870,11.40,43.39,-0.0505,0.0806,-0.1968,0.3495
16540715,-0.0371,-0.4173,-18.9959,18.4317,-23.2767,-13.24,81.70,0.0699,-0.0634,-0.3215,0.4656
16559885,-0.1533,-0.2918,-18.8590,-4.6897,-10.5257,26.15,51.38,-0.2269,0.2226,-0.1817,0.2742
16579055,0.0238,-0.2907,-19.0579,17.6107,28.8442,-20.94,11.85,0.4806,-0.4484,-0.3452,0.5065
16598225,0.0555,-0.3412,-19.2587,14.1762,32.9693,-21.95,14.80,0.2828,-0.2591,-0.6032,0.7753
16617395,0.0407,-0.3975,-19.1891,-3.7465,-24.1213,-1.95,79.77,0.0699,-0.0548,-0.3301,0.4677
16636565,-0.0543,-0.3413,-18.9051,11.8934,23.6245,-4.30,24.16,-0.1667,0.1645,-0.2183,0.3516
16655735,-0.0220,-0.3604,-18.9798,20.6591,23.4648,-17.58,26.99,0.0118,0.0333,-0.5430,0.6677
16674905,-0.0227,-0.3443,-18.8965,-13.6506,9.7840,16.83,38.41,-0.2183,0.2312,-0.4419,0.5753
16694075,-0.0339,-0.3679,-19.1140,9.4755,-18.4541,-4.73,69.96,-0.0247,0.0333,-0.3968,0.5237
16713246,-0.2062,-0.4944,-19.2114,-79.8644,-23.6289,108.74,92.85,-0.2957,0.3495,-0.4570,0.6032
16732416,-0.1283,-0.4103,-19.0122,-13.3016,7.1834,31.26,50.26,-0.0247,0.0118,-0.4054,0.5581
16751586,0.0263,-0.2640,-18.9180,9.7136,12.5124,-13.39,24.44,0.0269,0.0161,-0.1817,0.1903
16770755,0.0195,-0.3493,-18.7693,-0.1598,-15.0621,-2.57,63.97,-0.1581,0.1925,-0.3645,0.4957
16789925,0.0846,-0.3832,-19.0504,35.3153,-3.4388,-47.16,57.09,0.1301,-0.1151,-0.3258,0.4226
16809094,0.0620,-0.3389,-19.3089,17.8659,-23.2301,-26.55,70.67,0.2161,-0.2054,-0.0763,0.1215
16828265,-0.0533,-0.4639,-19.2750,-13.0462,-26.4726,20.50,91.42,0.0183,-0.0032,-0.5731,0.7301
16847434,-0.0934,-0.3733,-19.0617,-24.4353,7.5376,37.52,44.73,-0.2591,0.2742,-0.2806,0.3516
16866604,-0.0168,-0.3229,-18.8141,39.9974,3.9425,-37.64,41.27,-0.0312,0.0355,-0.2247,0.3516
16885773,0.1041,-0.3131,-18.9299,26.8048,-8.7618,-41.38,52.60,0.1280,-0.1022,-0.2570,0.3559
16904943,-0.0075,-0.4136,-19.1901,0.4178,-23.1983,0.63,81.10,0.1194,-0.1108,-0.4290,0.5796
16924113,0.0103,-0.3786,-19.3512,17.8003,5.0034,-19.24,48.01,-0.0075,-0.0032,-0.3387,0.4527
16943283,-0.1569,-0.3406,-19.3785,9.9952,-6.1773,11.97,53.86,-0.4763,0.4699,-0.3151,0.2376
16962452,-0.1382,-0.3273,-18.9715,-27.8194,-5.4173,47.17,51.24,-0.3667,0.3731,-0.3796,0.5280
16981622,-0.0096,-0.3722,-18.9840,-3.6211,-33.7016,4.96,85.81,0.0957,-0.0398,-0.2527,0.3516
17000792,0.0702,-0.3325,-19.0115,9.0730,8.6619,-18.90,37.89,0.3151,-0.2935,-0.3344,0.4613
17019962,-0.0357,-0.3281,-19.2292,-12.6732,12.6918,17.67,33.24,0.0398,-0.0054,-0.5323,0.7022
17039132,-0.1178,-0.2831,-19.1866,-11.2393,37.8925,27.73,1.74,-0.5129,0.5366,-0.3215,0.4290
17058302,-0.1027,-0.2634,-18.9806,-9.1255,18.9675,23.50,17.91,-0.0656,0.1151,-0.1925,0.2914
17077472,-0.1948,-0.3628,-18.9322,-9.2236,-6.8928,36.49,57.68,-0.5258,0.5280,-0.1774,0.2699
17096643,0.0545,-0.2910,-18.8183,22.8028,8.1726,-30.43,32.56,0.0914,-0.0591,-0.1323,0.2269
17115812,-0.0234,-0.2445,-18.9711,-21.4397,8.7495,24.71,25.48,-0.0570,0.1022,-0.2118,0.3237
17134982,-0.0553,-0.2489,-19.1762,11.0714,10.0585,-3.33,24.79,0.0871,-0.0699,-0.1774,0.2419
17154152,-0.1685,-0.3044,-19.2949,-23.0312,16.4341,46.63,26.18,-0.1516,0.1624,-0.3559,0.4849
17173322,-0.0683,-0.3675,-19.0194,13.8649,-1.3722,-4.31,52.83,-0.2677,0.2785,-0.3366,0.4462
17192492,-0.2061,-0.3573,-18.5073,-61.5025,-3.9286,90.35,53.95,0.1366,0.2634,-0.2720,0.2247
17211661,0.0330,-0.3374,-18.8360,-4.6244,-28.8082,0.00,76.05,-0.0376,0.0527,-0.2656,0.3667
17230831,-0.1209,-0.2959,-19.0388,-29.3456,30.1391,46.27,11.28,0.0226,-0.0054,-0.4075,0.5108
17250001,-0.0175,-0.2562,-19.2613,18.3632,16.6694,-15.91,19.19,-0.2183,0.2247,-0.2097,0.2849
17269172,-0.0560,-0.3607,-19.2203,37.9727,-15.0101,-30.13,65.51,-0.2140,0.2247,-0.2828,0.3882
17288341,-0.0175,-0.3735,-19.0267,20.5421,-22.1480,-18.10,74.44,-0.1301,0.1301,-0.2871,0.4054
17307511,-0.0270,-0.3317,-18.8632,-2.7337,13.2464,6.51,33.19,-0.0613,0.0914,-0.4376,0.5839
17326681,0.0429,-0.3541,-19.0139,55.3617,-25.1525,-61.36,74.72,-0.1430,0.1086,-0.2290,0.1688
17345851,-0.0831,-0.3222,-19.4615,-9.6129,-7.8478,21.24,52.96,-0.1108,0.1409,-0.4398,0.3559
17365021,-0.1946,-0.2745,-19.2955,-35.8582,-5.0997,63.10,43.54,-0.3215,0.3258,-0.2419,0.2914
17384192,-0.0673,-0.4109,-19.3089,-2.4044,-22.6808,11.82,80.21,0.0011,0.0140,-0.4075,0.5301
17403362,0.0919,-0.4240,-19.0347,12.6530,-1.2414,-25.52,60.61,0.2785,-0.2720,-0.3108,0.4333
17422531,0.0237,-0.3360,-18.9005,-0.1882,-16.2106,-3.14,63.25,-0.2011,0.2419,-0.2720,0.2183
17441701,-0.1163,-0.2572,-18.8284,-22.8324,17.4300,39.12,18.58,0.0957,-0.0720,-0.1430,0.2398
17460870,-0.0376,-0.3299,-19.1341,9.9664,-15.6734,-4.71,61.86,-0.1022,0.1215,-0.1667,0.2527
17480040,-0.0019,-0.3941,-19.4786,-3.3687,-35.8717,3.63,91.05,0.1022,-0.0634,-0.2935,0.4828
17499209,-0.1146,-0.4085,-19.2824,-8.4776,-8.4079,24.52,65.60,-0.1516,0.1753,-0.3516,0.4763
17518379,-0.0129,-0.4917,-18.8705,18.1498,-36.0508,-16.35,104.89,0.0118,0.0118,-0.4849,0.6376
17537549,0.0430,-0.2929,-18.6309,-6.2513,30.2637,0.23,10.74,0.1731,-0.1581,-0.2677,0.3839
17556719,0.0752,-0.3791,-18.9691,-10.1012,-39.2132,-0.42,92.29,0.1925,-0.1688,-0.4828,0.6419
17575889,-0.0292,-0.4731,-19.4641,-10.8788,-20.1240,14.96,86.36,0.0634,-0.0376,-0.6161,0.7710
17595059,-0.0875,-0.4132,-19.3865,9.3330,3.4158,2.91,54.44,0.1237,-0.0591,-0.5151,0.6849
17614228,0.0424,-0.3517,-19.1257,26.8832,-10.7392,-32.82,59.98,0.0742,-0.0591,-0.2011,0.3065
17633398,-0.0531,-0.3210,-18.8660,8.3418,-0.7922,-0.91,45.73,0.0376,-0.0269,-0.3516,0.4419
17652568,-0.0543,-0.3827,-18.7470,-6.3971,-17.1868,14.00,70.76,0.0075,0.0333,-0.3882,0.4634
17671737,0.0578,-0.3236,-19.1031,17.4521,16.5819,-25.54,28.73,0.0742,-0.0376,-0.3108,0.4161
17690907,-0.0082,-0.4234,-19.4537,19.9637,2.6362,-18.81,56.64,0.0613,-0.0355,-0.5473,0.7065
17710077,0.0329,-0.3327,-19.3960,1.1771,-0.2660,-5.79,46.84,0.0226,0.0032,-0.1538,0.2613
17729246,-0.0839,-0.3293,-19.0552,17.3697,-7.8853,-5.62,53.98,-0.1645,0.1710,-0.3172,0.4075
17748416,-0.0129,-0.2591,-18.7719,3.7557,27.2698,-1.95,9.00,0.0075,0.0376,-0.4548,0.5839
17767587,-0.0986,-0.4417,-18.7586,-0.9018,-22.4960,14.70,84.34,-0.3839,0.4118,-0.3301,0.4656
17786756,-0.0754,-0.4626,-19.0353,6.2634,-13.4648,4.30,78.22,-0.0591,0.0935,-0.2548,0.4054
17805926,0.0089,-0.2793,-19.2510,4.5208,20.4880,-5.77,18.62,0.0333,0.0032,-0.2742,0.3387
17825096,-0.0876,-0.2301,-19.3777,-7.6071,21.3740,19.87,10.84,0.0075,0.0054,-0.1882,0.2505
17844266,0.0274,-0.2780,-19.2538,31.0156,5.7629,-34.85,33.16,0.3194,-0.3043,-0.4097,0.5860
17863435,-0.0489,-0.4012,-18.9955,4.3588,0.3909,2.49,55.78,0.0054,0.0097,-0.2871,0.4183
17882605,-0.1481,-0.4549,-18.9190,-56.4689,-4.1472,77.20,67.84,-0.0161,0.0527,-0.5495,0.7280
17901774,0.1284,-0.3485,-19.1442,42.8537,0.4801,-60.83,48.31,0.2849,-0.2742,-0.2677,0.3753
17920943,-0.0907,-0.2618,-19.1725,-37.4209,-0.2567,50.12,36.91,-0.0849,0.1172,-0.2247,0.2720
17940114,-0.1034,-0.2801,-19.3655,17.8227,2.7535,-3.35,36.45,-0.2462,0.2699,-0.4591,0.5968
17959284,-0.1653,-0.3760,-19.2136,-16.4094,1.0431,39.55,51.60,-0.3000,0.2892,-0.3581,0.4914
17978454,0.0310,-0.4951,-19.0217,21.5616,-48.3742,-25.91,117.69,0.1129,-0.1086,-0.5839,0.7258
17997623,0.0860,-0.4192,-18.6528,18.3235,-47.2137,-30.36,105.91,0.1151,-0.0914,-0.2613,0.3495
18016793,-0.0146,-0.2658,-18.8916,5.1692,-21.3909,-3.13,58.60,-0.1516,0.1731,-0.3688,0.4957
18035964,-0.2287,-0.4728,-19.2759,-32.6621,-8.2905,64.68,74.49,-0.4871,0.5151,-0.6441,0.7710
18055133,-0.0891,-0.3079,-19.4042,-6.0385,29.0501,18.51,14.06,-0.1516,0.1817,-0.2935,0.3172
18074303,-0.1228,-0.2877,-19.0961,-10.5134,6.1829,27.70,34.10,-0.1108,0.1645,-0.3215,0.4075
18093472,0.0504,-0.1069,-18.7468,-10.8569,16.4202,3.80,-1.45,0.0892,-0.0785,0.2312,-0.0054
18112642,-0.0598,-0.5136,-18.9207,-19.2809,-68.1734,27.65,140.08,0.2978,-0.2806,-0.5366,0.6720
18131812,-0.0437,-0.3790,-19.1157,9.8148,16.0688,-3.69,36.99,0.0505,-0.0441,-0.3194,0.4462
18150983,-0.0525,-0.2776,-19.2063,9.3649,24.6187,-2.02,14.24,-0.1065,0.1258,-0.3409,0.4548
18170153,-0.0207,-0.3008,-19.1304,63.5039,-23.7975,-60.60,65.91,-0.6892,0.6892,-0.1194,0.2032
18189322,0.0540,-0.2887,-19.1591,60.3235,-24.0127,-67.89,64.43,-0.1559,0.1710,-0.1925,0.2634
18208492,-0.0148,-0.3695,-18.9601,-4.1126,18.1730,6.18,33.56,-0.1237,0.1301,-0.4484,0.6183
18227661,-0.0504,-0.3388,-18.9177,-24.5702,14.2988,31.62,33.13,-0.1817,0.1946,-0.2097,0.3903
18246831,-0.0997,-0.4029,-18.9537,-20.2044,2.5049,34.17,53.91,-0.3946,0.3796,-0.3301,0.5108
18266001,-0.0943,-0.4860,-19.0911,-24.6065,-29.0901,37.81,97.13,-0.2548,0.2462,-0.3796,0.6054
18285171,0.0089,-0.3717,-19.1008,-10.8001,9.1645,9.55,42.87,0.1688,-0.1538,-0.3473,0.5559
18304340,-0.0219,-0.3244,-18.9625,9.7143,-2.8628,-6.65,48.27,-0.0505,0.0656,-0.2656,0.4183
18323509,-0.0146,-0.3357,-19.1274,6.4078,5.4421,-4.37,41.56,0.0548,-0.0419,-0.2742,0.4570
18342679,-0.0398,-0.4440,-18.8562,3.6754,4.3521,1.89,57.81,-0.2591,0.2720,-0.3430,0.5000
18361849,0.0820,-0.4457,-18.7965,-17.6865,-21.2418,6.21,83.65,0.4269,-0.4161,-0.3409,0.4978
18381020,-0.1342,-0.3722,-18.9848,-11.2325,1.5816,30.02,50.53,-0.4183,0.4441,-0.4634,0.5839
18400189,-0.1059,-0.3477,-19.1101,-3.0732,-16.9886,17.90,65.67,0.0075,0.0656,-0.3624,0.4978
18419359,0.0222,-0.3887,-19.2130,24.7180,-11.1278,-27.82,65.55,0.1258,-0.1151,-0.2892,0.4871
18438530,0.1022,-0.3945,-19.1688,-3.1519,7.8176,-11.16,47.41,0.1430,-0.1086,-0.4570,0.5989
18457700,-0.0179,-0.3687,-18.7681,22.3778,12.8639,-19.87,38.75,0.0054,0.0290,-0.3065,0.4419
18476869,-0.0980,-0.3235,-18.7921,-26.5218,1.0161,40.24,44.27,-0.2613,0.3043,-0.2785,0.3753
18496040,-0.0262,-0.3455,-19.0988,13.1070,-11.6214,-9.44,60.00,-0.0054,0.0204,-0.2032,0.3258
18515210,0.0416,-0.4588,-19.4156,35.1331,1.4641,-40.96,62.77,0.2570,-0.2441,-0.5022,0.7086
18534379,-0.0509,-0.3695,-19.2761,-1.7637,-1.7720,8.89,53.50,0.0505,-0.0398,-0.3903,0.5430
18553549,-0.0062,-0.3496,-18.9224,25.0089,-1.5292,-24.14,50.47,-0.0462,0.0462,-0.3430,0.4720
18572719,0.0063,-0.3616,-18.8702,23.7932,1.2977,-24.68,49.33,0.0355,-0.0161,-0.3301,0.4806
18591888,-0.0325,-0.4477,-18.8421,15.6616,-30.0471,-11.12,92.72,-0.0075,0.0161,-0.4054,0.5903
18611059,0.0003,-0.2767,-19.1371,14.7862,22.0384,-14.82,16.70,0.1366,-0.1129,-0.2032,0.2935
18630229,-0.0292,-0.3066,-19.2146,-9.5319,-15.2622,13.62,58.18,-0.0290,0.0720,-0.2118,0.2914
18649400,-0.0301,-0.2985,-19.1551,-6.4175,-0.5838,10.64,42.37,0.0054,0.0462,-0.2892,0.4097
18668570,-0.0919,-0.2296,-19.0784,-25.6657,73.0421,38.53,-40.90,-0.0140,0.0161,-0.3645,0.5237
18687739,-0.0356,-0.3337,-18.8889,20.1909,-6.3745,-15.20,53.09,-0.0118,0.0548,-0.2398,0.3452
18706909,0.0057,-0.4199,-18.9025,18.0576,-17.1831,-18.86,75.97,0.0548,-0.0312,-0.4075,0.6075
18726079,-0.1073,-0.3608,-18.9769,-8.0212,10.6589,23.04,39.86,-0.0570,0.1108,-0.2978,0.4742
18745249,-0.0050,-0.3973,-19.1710,4.7516,5.4934,-4.06,50.12,-0.0204,0.0677,-0.2785,0.4634
18764418,-0.0145,-0.3984,-18.9800,20.4178,-1.6749,-18.39,57.44,-0.1624,0.1688,-0.3065,0.4527
18783588,-0.0075,-0.3241,-18.9932,-0.1367,-28.5997,1.19,73.97,0.0376,-0.0161,-0.2763,0.4032
18802757,-0.1165,-0.3082,-18.8721,-14.8793,-17.3200,31.19,60.47,-0.1667,0.1903,-0.1774,0.3065
18821927,-0.1982,-0.4496,-19.0641,-24.2905,-7.1977,52.04,70.14,-0.3710,0.3731,-0.4183,0.6505
18841097,-0.0519,-0.4403,-19.2113,30.7133,-5.4022,-23.44,67.04,0.0011,0.0054,-0.3989,0.6032
18860267,0.0167,-0.3097,-19.0751,60.4524,17.3793,-62.79,25.98,-0.1624,0.1538,-0.1645,0.3215
18879437,-0.1041,-0.3321,-18.9835,-15.3729,11.2643,29.95,35.23,-0.3108,0.2914,-0.2355,0.3968
18898606,-0.0596,-0.3260,-18.8387,4.7147,2.0578,3.63,43.58,0.0075,0.0204,-0.1473,0.3022
18917777,-0.1157,-0.3566,-18.9539,5.6615,26.6096,10.54,23.31,-0.1000,0.0914,-0.3172,0.5753
18936947,-0.0738,-0.3145,-18.9529,12.5579,3.3253,-2.22,40.71,-0.1538,0.1667,-0.2849,0.4441
18956117,0.0086,-0.3649,-19.0409,19.6605,-6.5178,-20.86,57.60,-0.1430,0.1645,-0.1366,0.2871
18975287,-0.1406,-0.3746,-18.9863,-20.7600,0.5195,40.44,51.92,-0.1903,0.2161,-0.3366,0.6054
18994457,-0.0151,-0.4105,-18.9539,-9.2389,23.8793,11.35,33.58,0.3043,-0.2892,-0.4118,0.6656
19013627,-0.0703,-0.4219,-18.8295,-1.5944,-15.6768,11.44,74.74,-0.2226,0.2699,-0.2892,0.4290
19032797,-0.1171,-0.3461,-19.0705,-43.7832,-7.2540,60.17,55.71,-0.1688,0.2011,-0.1946,0.1667
19051966,-0.0832,-0.3506,-19.1729,-25.5430,-5.7608,37.19,54.85,0.0269,0.0312,-0.2871,0.3882
19071135,0.0136,-0.2535,-19.4311,19.9116,-7.6931,-21.81,43.18,-0.1581,0.1452,-0.0634,0.1000
19090306,-0.0386,-0.2967,-19.3140,0.9041,11.5479,4.51,29.99,0.2613,-0.2505,-0.4075,0.5409
19109476,-0.0335,-0.4936,-18.8055,-6.4829,-24.6557,11.17,93.76,-0.2828,0.2892,-0.2914,0.4161
19128646,-0.0071,-0.4488,-18.5683,14.1126,-8.5571,-13.12,71.39,-0.0505,0.0806,-0.2892,0.4290
19147816,0.0032,-0.3567,-18.9484,-2.1213,38.1858,1.67,11.75,-0.0118,0.0527,-0.3129,0.3796
19166986,-0.0216,-0.2606,-19.1972,7.1176,14.0592,-4.09,22.42,0.0226,0.0161,-0.2935,0.3968
19186155,-0.0674,-0.1949,-19.4533,12.7299,-13.0425,-3.29,40.32,-0.6075,0.5946,-0.3903,0.4828
19205326,0.0068,-0.4182,-19.4650,2.1846,-123.9103,-3.14,150.00,0.1882,-0.1581,-0.7925,0.9559
19224495,-0.0358,-0.8582,-19.0028,-10.4181,30.7926,15.43,89.36,0.0247,-0.0097,-0.8419,1.0699
19243664,0.0805,-0.6674,-18.5048,21.2785,39.1526,-32.55,54.28,0.3430,-0.3194,-0.6634,0.8183
19262834,-0.0096,-0.3519,-18.7726,10.6310,-25.4363,-9.29,74.70,-0.0097,0.0656,-0.1710,0.0527
19282004,-0.1558,-0.1569,-19.8482,-3.2211,-76.9430,25.04,98.90,-0.4032,0.3946,-0.4548,0.1108
19301174,0.0907,-0.2400,-19.8488,4.7625,3.8978,-17.46,29.71,0.4398,-0.4140,-0.3968,0.4871
19320343,0.0940,-0.4825,-19.7477,8.3164,-2.6741,-21.47,70.22,0.2376,-0.2290,-0.6613,0.7774
19339513,0.0265,-0.4411,-18.7340,8.9792,1.2821,-12.69,60.48,0.0957,-0.0806,-0.5731,0.6978
19358682,-0.0249,-0.0759,-17.5433,-9.5737,122.2038,13.06,-111.58,-0.0656,0.0806,0.4290,0.1645
19377852,-0.1730,-0.2724,-18.5478,-40.9867,-21.7391,65.21,59.88,-0.2204,0.2570,-0.1280,0.1882
19397021,0.0821,-0.2870,-19.3725,34.3821,-4.8221,-45.87,45.00,0.0075,-0.0032,-0.2742,0.3538
19416192,-0.2438,-0.4090,-19.9467,-67.4055,6.9566,101.54,50.30,-0.4677,0.5086,-0.5000,0.6183
19435361,-0.0811,-0.3660,-19.3682,-3.2481,-18.7185,14.60,69.96,-0.0247,0.0828,-0.1882,0.2828
19454532,-0.0470,-0.1463,-18.0953,-4.6881,89.3109,11.26,-68.83,-0.0333,0.0247,0.3387,0.0183
19473701,-0.0257,-0.3292,-18.3535,-13.7350,-12.6156,17.33,58.70,-0.0677,0.0957,-0.4548,0.5452
19492871,0.0060,-0.2300,-18.9530,18.1366,23.1910,-18.97,9.01,-0.0892,0.1215,-0.1774,0.2398
19512040,-0.0396,-0.3479,-19.4990,10.5443,6.0969,-4.99,42.61,-0.0226,0.0484,-0.3903,0.5043
19531210,-0.1612,-0.2737,-20.0322,-14.3958,17.3956,36.97,20.92,-0.1086,0.1344,-0.2118,0.2075
19550380,0.0168,-0.2987,-19.1831,2.5550,-15.7552,-4.90,57.58,0.3839,-0.3710,-0.1323,0.2054
19569550,-0.0859,-0.2637,-18.4947,18.7991,14.4356,-6.77,22.49,-0.4011,0.3774,-0.3280,0.4204
19588719,-0.0333,-0.3197,-18.3463,11.5104,7.0091,-6.85,37.74,0.0957,-0.0677,-0.3065,0.4011
19607888,-0.0097,-0.3746,-19.0446,-4.1449,-7.5762,5.50,60.02,0.0699,-0.0376,-0.3774,0.5344
19627059,0.0608,-0.3157,-19.8021,42.1439,15.1459,-50.66,29.05,0.2333,-0.2505,-0.3000,0.3839
19646229,-0.0044,-0.2711,-19.7473,7.4388,27.9711,-6.83,9.99,0.1129,-0.0570,-0.3581,0.4785
19665399,-0.0745,-0.2456,-19.2271,-21.0682,-7.8172,31.50,42.20,0.0613,-0.0333,-0.2032,0.1452
19684569,-0.1325,-0.2557,-18.4919,8.4970,5.4961,10.05,30.30,-0.1989,0.2161,-0.2011,0.3280
19703738,-0.0118,-0.4295,-18.4346,-26.6669,-25.1556,28.31,85.28,0.0054,0.0505,-0.5473,0.7022
19722908,-0.0829,-0.3432,-18.9809,-13.9808,-2.3754,25.58,50.42,-0.1000,0.1280,-0.2054,0.3258
19742077,-0.0567,-0.3337,-19.5058,10.5518,5.8090,-2.62,40.91,-0.2161,0.2376,-0.3387,0.4419
19761246,-0.0714,-0.3709,-19.5563,-28.2545,-8.6525,38.25,60.58,-0.0419,0.1065,-0.3882,0.4914
